aosabook,619139101992726529,@avandeursen @DelftSWA This is so cool!!,"avandeursen,DelftSWA",
aosabook,619138919435599872,"RT @avandeursen: Inspired by @aosabook, the @delftswa students wrote a book describing the architecture of nine open source systems.
http:/…","avandeursen,aosabook,DelftSWA",http://delftswa.github.io/
aosabook,605328797831819265,@rafik \"Soon.\" :) You can follow our typesetting + production progress at https://t.co/UscqacHTRS.,rafik,https://github.com/aosabook/500lines
aosabook,572472715564601344,"We're very happy to announce that @PagerDuty has sponsored 500lines, the 4th AOSA book! Thanks, friends! http://t.co/zq7g62U6ro",pagerduty,http://aosabook.org/blog/2015/03/500-lines-or-less-sponsored-by-pagerduty/
gerardusjanssen,644464927357411328,Schrödinger's microbe: physicists plan to put living organism in two places at once http://t.co/0qjqm89IFB,,http://tmblr.co/Z7b1Qv1uPPgpC
gerardusjanssen,643713539019042817,Viewpoint: Wiring Up Superconducting Qubits http://t.co/LubSsjqzT8,,http://tmblr.co/Z7b1Qv1uH72mO
gerardusjanssen,643688272502386688,Will Quantum Computers Threaten Modern Cryptography? http://t.co/J1NQoNpJdP,,http://tmblr.co/Z7b1Qv1uGywnI
gerardusjanssen,643688030151254021,NSA Suite B Cryptography - NSA/CSS - NSA prepares for a “quantum safe future”. http://t.co/LIy9C8Rk3M,,http://tmblr.co/Z7b1Qv1uGyq3c
gerardusjanssen,643378048763625473,RT @uitgeverijsnor: Ben jij er gezellig bij? #Snorfestival Koop hier je kaartjes: http://t.co/jsSXC9YWyk http://t.co/cgRk2x60Bv,uitgeverijsnor,http://bit.ly/ticketsnorfestival
gerardusjanssen,642359236345921536,@gvanrossum ik laat je sowieso een exemplaar sturen van een extra dikke VN. Blendle is ook wel fijn hoor.,gvanrossum,
gerardusjanssen,642289227217129473,@gvanrossum in Vrij Nederland https://t.co/W1MrXml6Ux,gvanrossum,https://blendle.com/i/vrij-nederland/goedaardige-levenslange-dictator/bnl-vn-20150909-60/r/sh-tw
gerardusjanssen,642232550958743552,Over Hendrik Casimir: geen probleem met Vreemd gedrag https://t.co/AACaVuXhjn,,https://blendle.com/i/vrij-nederland/geen-probleem-met-vreemd-gedrag/bnl-vn-20150909-66/r/sh-tw
gerardusjanssen,642232270020050944,Lees dit artikel uit Vrij Nederland: goedaardige levenslange dictator https://t.co/W1MrXml6Ux,,https://blendle.com/i/vrij-nederland/goedaardige-levenslange-dictator/bnl-vn-20150909-60/r/sh-tw
gerardusjanssen,641222315494260736,"RT @aral: Inside Popcorn Time—fascinating profile of Popcorn Time author Federico Abad by Osman Kibar.

http://t.co/IXBT0ptmjb http://t.co/…",aral,http://www.dn.no/magasinet/2015/09/07/1606/Popcorn-Time/inside-popcorn-time--the-worlds-fastest-growing-piracy-site
ramalhoorg,644470611583107073,Site da @casasbahia é um lixo. Múltiplos erros numa tentativa de compra que acabei tendo que cancelar por telefone.,CasasBahia,
ramalhoorg,644449202009964544,"RT @JPBarlow: Industrious people create industry, lazy people create civilization.
                       - Tanahashi",JPBarlow,
ramalhoorg,644448998925971460,RT @thoughtworks: Business requirements reinforce an order-taking approach that is flawed. @BarryOReilly -http://t.co/r1fQlrRqLw http://t.c…,"thoughtworks,barryoreilly",http://thght.works/1ujcuPn
ramalhoorg,644323840986845184,"(A) Tolerância demais. (B) Tolerância de menos. Na dúvida, é sempre melhor escolher (A).",,
ramalhoorg,644323478410240000,"RT @henriquebastos: OH: “Agora que contratamos um consultor, tudo o que os funcionários falavam faz sentido.” #rotflmao",henriquebastos,
ramalhoorg,644285284809580544,RT @aosabook: Learn about coroutines from @jessejiryudavis and @gvanrossum in the newest \"500 Lines or Less\" early access chapter: http://t…,"aosabook,jessejiryudavis,gvanrossum",http://aosabook.org/blog/2015/09/early-access-release-of-a-web-crawler-with-asyncio-coroutines/
ramalhoorg,644285204455104512,RT @postsecret: #IStandWithAhmed via @BoingBoing http://t.co/fDIfNLLy8P,"postsecret,BoingBoing",
ramalhoorg,644279301831942144,hoje visitei o simulador de navios do @rafgoncalves. Sensacional! Feito c/ #python #tornado #ubuntu e #arduino. fotos no celular q morreu...,rafgoncalves,
ramalhoorg,644278379923902466,"@rafgoncalves @jessejiryudavis @gvanrossum já conhecia o texto, mas grato pela lembrança!","rafgoncalves,jessejiryudavis,gvanrossum",
ramalhoorg,644277425434591232,@joedawley thanks! i hope you enjoy @fluentpython and make the most of its ideas. thanks @mkennedy!,"joedawley,fluentpython,mkennedy",
RadicalEd,644315534432075776,@urnadecristal comenzando por el terrorista @AlvaroUribeVel,"urnadecristal,AlvaroUribeVel",
RadicalEd,644315378026422272,"@urnadecristal Para hacer eso, se tienen que cambiar a todos los políticos del país, corruptos que se alimentan del dolor de los colombianos",urnadecristal,
RadicalEd,644313065060700160,"Por favor que no vaya a haber un terremoto en Colombia ahora,  estoy cagando",,
RadicalEd,644311892178169856,"RT @Nosoydivo_: jajajajajajajajajajajajajajajajaja nooooooooooooooo jajajajajajajajajajajajajajajajaja

http://t.co/br97e3MMn2",Nosoydivo_,
RadicalEd,644311804655628288,"@HOLLMANMORRIS @EnriquePenalosa señor Morris,  eso es competencia desleal, sea todo un señor y evite hablar del terrorista @AlvaroUribeVel","HOLLMANMORRIS,EnriquePenalosa,AlvaroUribeVel",
RadicalEd,644311294334607360,"Not all People see #TheWalkingDead
You should know the zombies are thinking in eat not in watch TV https://t.co/QX7d4Im11I",,https://twitter.com/TheWalkingDead/status/644307258919157760
RadicalEd,644258730612121600,@kaira2025 lo siento :'(,kaira2025,
RadicalEd,644258617525334016,RT @YouPorn: A relationship without sex is like a taco without meat.,YouPorn,
RadicalEd,644257758334742528,"@kaira2025 una mujer que lastimosamente tú y yo tal vez nunca podremos tener en nuestra cama desnuda, haciéndonos cochinadas :'(",kaira2025,
RadicalEd,644241151218708480,"@IStandWithAhmed You are awesome man, I wish to have your knowledge to make this kind of things.",IStandWithAhmed,
TCWCodeWorkshop,643718380365611008,@KimberlyLTripp drop us a line at tcw.code@gmail.com to get the ball rolling,KimberlyLTripp,
TCWCodeWorkshop,643718244147204096,@defcon_5 you yourself what coding you do what you build your perception of the future,defcon_5,
TCWCodeWorkshop,643718061099347970,@HTML5MeetSpain drop us an email at tcw.code@gmail.com to get the ball rolling,HTML5MeetSpain,
TCWCodeWorkshop,643717583829512192,@1o57 send an email at tcw.code@gmail.com to get the ball rolling,1o57,
TCWCodeWorkshop,643717294950998016,@kekline please check your email thanks for participating looking forward best team TCW,kekline,
TCWCodeWorkshop,642846617503043584,Cedar trunks burning in Havan kunds at the #kumbh mela nashik a smell beyond heaven ram Krishna shiva sadhus from all across India amazing,,
TCWCodeWorkshop,642331743945551872,"Latest Interview from our Sister Site !!!
http://t.co/ULKofOX7nr",,http://taw.isteaching.com/taw-artist-interview-series-7.html
TCWCodeWorkshop,642068314139701248,RT @HarvardBiz: What companies must do to compete in the near future: http://t.co/KhcwkSWXl8 @McKinsey_MGI http://t.co/EtYwt4dkhq,"HarvardBiz,McKinsey_MGI",http://s.hbr.org/1XPM35N
TCWCodeWorkshop,641956753857339392,@_Peace_is_mine_ we are a code programming education platform thats why top learn from you,_Peace_is_mine_,
TCWCodeWorkshop,641947137132089345,@EMCcorp Hey would like to Interview You for Our BLOG http://t.co/wWZdN4xdS6,EMCcorp,http://snk.to/2D1AM
_01100001011100,644264199439298561,I wanna @XimenaCordoba robot. =op~~~,ximenacordoba,
_01100001011100,644263580217446401,"@AbrissErik @PegBootleg \"It's the goddamn robots, John!\"","AbrissErik,PegBootleg",
_01100001011100,644261253922197504,@DoktorJeep @Heefosaurus @Cernovich lol,"DoktorJeep,Heefosaurus,Cernovich",
_01100001011100,644261093133553664,"RT @Tachyon_Web: Sex with robots to be 'the norm' in 50 years, expert claims http://t.co/Fey2XCXu1g",Tachyon_Web,http://bit.ly/1ix2bZL
_01100001011100,644260916817563648,RT @RegularRon: That feeling you get when you see that you have more beer in the fridge than you thought.,RegularRon,
_01100001011100,644257548787253249,@JeremyOreo Thanks.,JeremyOreo,
_01100001011100,644257446974787584,"@JeremyOreo I know people whop refuse to read anything, and if you look up any knowledge on the internet, you are useless.",JeremyOreo,
_01100001011100,644256759767371776,RT @amdesmo: Religion \"is the mother load of bad ideas.\" #samharris @AtheistQ @AtheistWorld @ThinkAtheist http://t.co/TH345BfjFK,"amdesmo,AtheistQ,AtheistWorld,ThinkAtheist",
_01100001011100,644255889424146432,"@JeremyOreo If you can't find something that interests you, then you are doomed.",JeremyOreo,
_01100001011100,644255523315912704,@challies @Wardaug I thought all christians were old-fashioned.,"challies,Wardaug",
pawel_szmajda,643895868102414336,@MrPooni There's about 20% non-white people in USA so I think that's a pretty accurate representation.,MrPooni,
pawel_szmajda,643821084995907584,@joannamma Ty wampirze :D,joannamma,
pawel_szmajda,643674938424041472,"@RondaRousey @joannamma is a vampire, that explains a lot ^^","RondaRousey,joannamma",
pawel_szmajda,642445845556764678,Fuck yeah Virtus Pro! #ESLDubai,,
pawel_szmajda,642256395476299776,@JPSOPRANO @joannamma Płatki to zuo,"JPSOPRANO,joannamma",
pawel_szmajda,641000984345485316,"@HaterOfAll @joannamma You do realize that Poland was under German occupation, camps were built by Germans and Poles were imprisoned there?","HaterOfAll,joannamma",
